2017-12-10 20:25:57.606,2189,14440,21,3395,4232,3048,3218,1497,3518,3239,5000,9450,9450,15290,3589,2508,10484,8780,2508,1401,4800,4768,0
2017-12-10 20:25:58.322,2403,14630,26,3397,4232,3045,3218,1578,3437,3546,5000,9398,9398,16223,4129,2410,10879,9254,2410,1322,4800,4751,0
2017-12-10 20:25:59.042,2609,14504,29,3397,4232,3042,3218,1567,3448,3530,5000,9377,9378,16836,4717,2215,11261,9610,1953,1165,4800,4663,0
2017-12-10 20:25:59.745,2541,14426,33,3397,4232,3040,3219,1530,3485,3365,5000,9440,9440,16545,3877,2430,11133,9519,2430,1393,4800,4756,0
2017-12-10 20:26:00.465,2315,14504,37,3398,4232,3037,3219,1492,3523,3244,5000,9430,9430,16252,3797,2437,10832,9253,2437,1387,4800,4761,0
2017-12-10 20:26:01.168,2350,14504,40,3398,4232,3027,3219,1330,3690,2771,5000,9481,9482,15016,3304,1337,9678,8416,1337,1113,4704,4733,0
2017-12-10 20:26:01.907,2184,14536,42,3398,4232,3020,3221,479,4531,0,5000,9565,9565,11412,1878,-500,6900,6438,0,0,3273,4335,0
2017-12-10 20:26:02.624,1752,14598,42,3398,4232,3013,3221,371,4633,0,5000,9575,9575,10304,1668,-500,6426,5903,0,0,2778,4275,0
2017-12-10 20:26:03.360,1690,14504,41,3398,4232,3012,3222,366,4638,0,5000,9586,9586,10042,1515,-500,6375,5807,0,0,2618,4149,0
2017-12-10 20:26:04.098,1522,14503,36,3398,4232,3009,3222,366,4638,0,5000,9626,9627,9983,1264,-500,6206,5742,0,0,2392,3509,0
2017-12-10 20:26:04.800,1256,14504,32,3399,4232,3008,3223,366,4633,0,5000,9626,9627,9877,943,-500,6024,5694,0,0,2140,2610,0
2017-12-10 20:26:05.503,933,14471,27,3399,4232,3008,3223,366,4638,0,5000,9648,9638,9750,738,-500,6076,5632,385,1245,2077,2951,385
2017-12-10 20:26:06.207,831,14598,25,3399,4232,3007,3224,366,4638,0,5000,9617,9617,9720,728,-500,5838,5618,244,1152,2070,2948,244
2017-12-10 20:26:06.911,824,14408,24,3399,4232,3007,3224,366,4638,0,5000,9617,9617,9720,692,-500,5854,5577,50,390,2065,2931,50
2017-12-10 20:26:07.634,787,14221,24,3399,4232,3007,3224,366,4638,0,5000,9626,9627,9691,718,-500,5895,5594,237,1160,2064,2978,237
2017-12-10 20:26:08.350,797,14598,24,3401,4232,3007,3225,366,4638,0,5000,9617,9617,9691,677,-500,5709,5577,499,1392,2053,3050,499
2017-12-10 20:26:09.054,751,14019,24,3401,4232,3007,3225,657,4348,229,5000,9638,9638,9633,368,992,2742,5562,992,1599,2075,2796,-444
2017-12-10 20:26:09.774,951,14567,24,3401,4232,3006,3226,1093,3927,1728,5000,9627,9627,9517,850,2735,5776,5477,2172,1649,2172,4115,0
2017-12-10 20:26:10.509,1588,14567,23,3403,4232,3007,3227,1422,3593,2959,5000,9565,9565,11149,2177,2884,7730,6646,2884,1636,3334,4551,0
2017-12-10 20:26:11.229,2037,14160,25,3403,4232,3006,3227,1530,3491,3375,5000,9512,9502,13891,3048,2933,9626,8249,2933,1599,4489,4694,0
2017-12-10 20:26:11.921,2171,14471,28,3404,4232,3005,3227,1524,3491,3367,5000,9501,9502,15173,3334,2812,10203,8768,2812,1556,4732,4713,0
2017-12-10 20:26:12.653,2194,14330,31,3404,4232,3002,3228,1508,3512,3285,5000,9481,9482,15408,3390,2537,10290,8895,2537,1460,4711,4728,0
2017-12-10 20:26:13.389,2217,14677,34,3404,4232,3003,3228,1454,3561,3121,5000,9470,9471,15320,3478,2416,10323,8849,2416,1405,4735,4741,0
